id_fato,id_aluno,id_disciplina,id_curso,id_tempo,nota,aprovado,reprovado,faltas,presencas,freq_percent
446,4376,5,2,5,4.6,0,1,25,94,0.7899159663865546
447,2369,4,1,11,5.7,1,0,29,99,0.7734375
448,4498,6,2,81,4.5,0,1,6,57,0.9047619047619048
449,3232,10,4,97,9.4,1,0,16,96,0.8571428571428571
450,3567,12,3,60,3.4,0,1,17,92,0.8440366972477065
451,4872,8,5,8,0.9,0,1,10,85,0.8947368421052632
452,2350,15,5,20,8.9,1,0,4,100,0.9615384615384616
453,4040,1,4,80,9.6,1,0,23,94,0.8034188034188035
454,3013,6,2,61,4.6,0,1,20,91,0.8198198198198198
455,1284,1,4,7,7.2,1,0,22,54,0.7105263157894737
456,3400,13,6,71,8.1,1,0,23,89,0.7946428571428571
457,4882,1,4,71,5.8,1,0,8,54,0.8709677419354839
458,2568,15,5,92,7.5,1,0,7,93,0.93
459,4463,3,1,5,1.0,0,1,15,71,0.8255813953488372
460,3384,8,5,90,0.8,0,1,27,90,0.7692307692307693
461,4683,5,2,84,9.8,1,0,23,44,0.6567164179104478
462,569,6,2,29,6.3,1,0,30,79,0.7247706422018348
463,883,3,1,90,4.9,0,1,1,91,0.9891304347826086
464,3643,4,1,50,4.0,0,1,1,66,0.9850746268656716
465,1240,8,5,17,2.6,0,1,28,57,0.6705882352941176
466,3722,15,5,2,8.3,1,0,18,88,0.8301886792452831
467,3514,8,5,34,3.6,0,1,14,44,0.7586206896551724
468,3537,3,1,30,5.9,1,0,28,97,0.776
469,2922,3,1,56,6.8,1,0,21,91,0.8125
470,2987,6,2,89,6.3,1,0,30,61,0.6703296703296703
471,3638,7,1,86,5.1,1,0,3,50,0.9433962264150944
472,64,1,4,46,4.2,0,1,10,83,0.8924731182795699
473,2594,6,2,32,0.5,0,1,21,56,0.7272727272727273
474,168,8,5,93,2.8,0,1,20,96,0.8275862068965517
475,4879,4,1,68,4.6,0,1,28,82,0.7454545454545455
476,3682,14,3,2,4.8,0,1,28,63,0.6923076923076923
477,4965,12,3,28,2.3,0,1,19,81,0.81
478,1443,5,2,22,1.9,0,1,9,56,0.8615384615384616
479,4540,15,5,17,2.5,0,1,4,74,0.9487179487179487
480,4831,1,4,13,7.4,1,0,2,42,0.9545454545454546
481,3249,4,1,63,5.3,1,0,2,84,0.9767441860465116
482,1001,9,6,56,5.2,1,0,18,91,0.8348623853211009
483,1989,9,6,28,5.8,1,0,22,93,0.808695652173913
484,2815,13,6,34,1.9,0,1,20,61,0.7530864197530864
485,4090,12,3,89,0.8,0,1,26,75,0.7425742574257426
486,2334,1,4,28,7.6,1,0,8,88,0.9166666666666666
487,509,14,3,48,5.5,1,0,16,69,0.8117647058823529
488,54,5,2,79,7.4,1,0,28,45,0.6164383561643836
489,4649,4,1,15,5.5,1,0,14,54,0.7941176470588235
490,1064,4,1,95,1.9,0,1,3,76,0.9620253164556962
491,2693,1,4,79,4.1,0,1,4,52,0.9285714285714286
492,2019,5,2,35,0.3,0,1,11,94,0.8952380952380953
493,4641,13,6,96,7.5,1,0,21,55,0.7236842105263158
494,4530,12,3,79,5.4,1,0,7,52,0.8813559322033898
495,1721,8,5,87,5.2,1,0,6,82,0.9318181818181818
496,1883,6,2,96,5.2,1,0,10,93,0.9029126213592233
497,4502,3,1,79,6.3,1,0,25,77,0.7549019607843137
498,4350,10,4,89,3.4,0,1,23,72,0.7578947368421053
499,556,5,2,67,5.4,1,0,10,100,0.9090909090909091
500,2739,2,2,45,3.4,0,1,15,57,0.7916666666666666
501,3305,5,2,18,8.5,1,0,28,51,0.6455696202531646
502,3790,4,1,7,0.4,0,1,7,65,0.9027777777777778
503,2401,8,5,5,2.8,0,1,16,70,0.813953488372093
504,491,5,2,18,5.3,1,0,20,42,0.6774193548387096
505,2221,15,5,86,5.4,1,0,19,46,0.7076923076923077
506,4947,3,1,80,2.9,0,1,20,57,0.7402597402597403
507,3629,7,1,28,2.0,0,1,21,69,0.7666666666666667
508,4003,13,6,78,5.7,1,0,7,72,0.9113924050632911
509,156,15,5,33,7.8,1,0,25,42,0.6268656716417911
510,930,4,1,2,2.0,0,1,14,67,0.8271604938271605
511,90,15,5,35,5.9,1,0,18,97,0.8434782608695652
512,804,12,3,64,5.9,1,0,14,41,0.7454545454545455
513,2718,8,5,75,9.0,1,0,21,68,0.7640449438202247
514,1774,2,2,3,5.0,1,0,23,51,0.6891891891891891
515,3998,12,3,9,9.8,1,0,30,67,0.6907216494845361
516,1361,14,3,24,9.1,1,0,11,71,0.8658536585365854
517,4263,5,2,10,10.0,1,0,0,55,1.0
518,1218,3,1,18,0.7,0,1,7,92,0.9292929292929293
519,4153,9,6,55,6.2,1,0,29,87,0.75
520,558,9,6,52,4.3,0,1,0,96,1.0
521,3869,1,4,79,7.9,1,0,2,84,0.9767441860465116
522,4766,6,2,64,1.6,0,1,8,45,0.8490566037735849
523,3368,9,6,44,7.4,1,0,30,82,0.7321428571428571
524,2097,6,2,90,8.0,1,0,23,64,0.735632183908046
525,4642,9,6,85,0.7,0,1,1,100,0.9900990099009901
526,2862,4,1,94,8.7,1,0,0,63,1.0
527,1819,5,2,64,8.4,1,0,18,51,0.7391304347826086
528,1738,1,4,88,5.4,1,0,24,43,0.6417910447761194
529,3860,12,3,80,5.8,1,0,25,94,0.7899159663865546
530,1904,5,2,46,4.1,0,1,2,95,0.979381443298969
531,1839,10,4,86,0.3,0,1,15,82,0.845360824742268
532,1381,7,1,59,8.3,1,0,27,82,0.7522935779816514
533,2641,14,3,32,7.3,1,0,19,64,0.7710843373493976
534,1080,6,2,94,5.7,1,0,18,45,0.7142857142857143
535,3611,14,3,71,8.4,1,0,20,85,0.8095238095238095
536,1494,8,5,13,3.2,0,1,27,48,0.64
537,3708,4,1,62,8.6,1,0,22,50,0.6944444444444444
538,1142,15,5,53,2.0,0,1,24,100,0.8064516129032258
539,4326,7,1,15,9.3,1,0,14,47,0.7704918032786885
540,3116,9,6,9,1.9,0,1,17,93,0.8454545454545455
541,1553,6,2,68,1.0,0,1,15,72,0.8275862068965517
542,777,1,4,100,3.6,0,1,9,81,0.9
543,2628,1,4,25,3.1,0,1,30,81,0.7297297297297297
544,4385,4,1,47,3.1,0,1,2,88,0.9777777777777777
545,955,15,5,91,8.7,1,0,28,81,0.7431192660550459
546,2770,8,5,80,7.9,1,0,2,59,0.9672131147540983
547,2145,5,2,3,0.6,0,1,14,77,0.8461538461538461
548,4662,8,5,78,5.5,1,0,7,45,0.8653846153846154
549,2794,3,1,21,4.9,0,1,30,79,0.7247706422018348
550,691,2,2,2,6.8,1,0,9,67,0.881578947368421
551,2876,6,2,6,4.1,0,1,24,92,0.7931034482758621
552,1939,1,4,23,6.5,1,0,27,40,0.5970149253731343
553,209,7,1,69,7.5,1,0,25,62,0.7126436781609196
554,1333,4,1,21,0.5,0,1,4,93,0.9587628865979382
555,182,11,3,37,1.6,0,1,28,57,0.6705882352941176
556,3809,15,5,2,2.6,0,1,16,100,0.8620689655172413
557,2426,9,6,41,0.5,0,1,2,52,0.9629629629629629
558,3306,8,5,18,3.0,0,1,0,75,1.0
559,1942,3,1,93,0.5,0,1,0,73,1.0
560,2599,15,5,95,6.9,1,0,21,92,0.8141592920353983
561,3627,6,2,19,0.6,0,1,18,54,0.75
562,1311,7,1,78,3.0,0,1,21,64,0.7529411764705882
563,2511,4,1,13,0.2,0,1,18,47,0.7230769230769231
564,1104,1,4,73,4.9,0,1,20,61,0.7530864197530864
565,4257,4,1,81,3.6,0,1,3,81,0.9642857142857143
566,3852,15,5,67,7.6,1,0,4,40,0.9090909090909091
567,4268,12,3,77,1.7,0,1,18,76,0.8085106382978723
568,4054,10,4,25,2.5,0,1,6,51,0.8947368421052632
569,4672,5,2,67,0.2,0,1,8,49,0.8596491228070176
570,3294,9,6,80,0.1,0,1,14,62,0.8157894736842105
571,500,2,2,60,4.8,0,1,8,68,0.8947368421052632
572,2850,1,4,29,6.4,1,0,13,96,0.8807339449541285
573,4220,2,2,46,4.6,0,1,13,67,0.8375
574,2549,12,3,2,6.7,1,0,19,87,0.8207547169811321
575,3419,9,6,1,1.2,0,1,0,41,1.0
576,1723,10,4,3,9.6,1,0,16,81,0.8350515463917526
577,1000,12,3,77,4.6,0,1,1,82,0.9879518072289156
578,2517,8,5,52,3.4,0,1,19,61,0.7625
579,2432,14,3,37,9.0,1,0,17,74,0.8131868131868132
580,4558,9,6,43,8.8,1,0,6,91,0.9381443298969072
581,4019,3,1,9,9.2,1,0,18,53,0.7464788732394366
582,222,5,2,12,5.6,1,0,0,73,1.0
583,2445,9,6,17,5.9,1,0,13,41,0.7592592592592593
584,2335,7,1,21,0.6,0,1,25,75,0.75
585,4091,4,1,71,3.0,0,1,4,50,0.9259259259259259
586,817,6,2,98,3.9,0,1,25,58,0.6987951807228916
587,1632,10,4,92,4.9,0,1,27,72,0.7272727272727273
588,1169,11,3,45,1.3,0,1,7,72,0.9113924050632911
589,783,6,2,99,2.8,0,1,9,98,0.9158878504672897
590,1718,12,3,22,7.9,1,0,19,78,0.8041237113402062
591,2919,6,2,58,3.5,0,1,7,90,0.9278350515463918
592,4336,4,1,47,0.3,0,1,29,62,0.6813186813186813
593,2069,2,2,25,7.9,1,0,26,41,0.6119402985074627
594,3863,11,3,36,8.7,1,0,7,48,0.8727272727272727
595,4679,8,5,73,1.3,0,1,24,40,0.625
596,1522,15,5,97,9.7,1,0,29,51,0.6375
597,1012,13,6,19,2.3,0,1,23,68,0.7472527472527473
598,68,11,3,30,1.6,0,1,26,81,0.7570093457943925
599,1131,9,6,65,9.7,1,0,19,86,0.819047619047619
600,3883,13,6,8,6.8,1,0,21,87,0.8055555555555556
601,3554,1,4,8,6.4,1,0,4,43,0.9148936170212766
602,3470,14,3,98,1.1,0,1,24,93,0.7948717948717948
603,4295,5,2,14,8.8,1,0,25,91,0.7844827586206896
604,3161,13,6,75,9.1,1,0,22,71,0.7634408602150538
605,3883,11,3,83,4.6,0,1,6,97,0.941747572815534
606,1143,4,1,71,3.9,0,1,21,80,0.7920792079207921
607,3968,8,5,27,9.2,1,0,23,58,0.7160493827160493
608,1192,2,2,57,5.5,1,0,22,95,0.811965811965812
609,3861,3,1,22,5.1,1,0,21,100,0.8264462809917356
610,159,14,3,93,2.7,0,1,22,54,0.7105263157894737
611,3245,10,4,12,4.4,0,1,23,58,0.7160493827160493
612,1534,12,3,28,5.5,1,0,1,88,0.9887640449438202
613,4385,7,1,78,8.8,1,0,18,45,0.7142857142857143
614,4281,1,4,74,8.8,1,0,3,98,0.9702970297029703
615,3888,5,2,41,3.3,0,1,4,85,0.9550561797752809
616,3683,13,6,41,6.4,1,0,15,95,0.8636363636363636
617,80,15,5,4,2.5,0,1,3,98,0.9702970297029703
618,278,3,1,95,2.0,0,1,27,64,0.7032967032967034
619,1312,9,6,49,2.9,0,1,2,44,0.9565217391304348
620,3213,15,5,78,1.3,0,1,15,81,0.84375
621,406,4,1,71,5.9,1,0,21,86,0.8037383177570093
622,582,11,3,29,9.5,1,0,21,98,0.8235294117647058
623,3502,11,3,34,5.8,1,0,25,55,0.6875
624,3538,12,3,42,4.5,0,1,13,73,0.8488372093023255
625,4255,10,4,63,1.5,0,1,20,54,0.7297297297297297
626,591,10,4,4,0.8,0,1,29,45,0.6081081081081081
627,4442,6,2,46,2.7,0,1,11,88,0.8888888888888888
628,3973,13,6,34,2.9,0,1,15,95,0.8636363636363636
629,188,15,5,29,9.0,1,0,2,84,0.9767441860465116
630,4072,2,2,62,8.2,1,0,15,58,0.7945205479452054
631,4924,15,5,3,8.0,1,0,24,70,0.7446808510638298
632,1496,4,1,19,5.3,1,0,6,55,0.9016393442622951
633,3961,4,1,51,1.5,0,1,0,84,1.0
634,2710,13,6,57,4.0,0,1,29,99,0.7734375
635,411,12,3,60,1.7,0,1,29,66,0.6947368421052632
636,4943,4,1,16,8.8,1,0,22,63,0.7411764705882353
637,4102,13,6,44,1.7,0,1,22,81,0.7864077669902912
638,830,9,6,56,1.4,0,1,7,78,0.9176470588235294
639,2934,15,5,50,2.1,0,1,8,100,0.9259259259259259
640,4403,8,5,37,1.9,0,1,8,53,0.8688524590163934
641,2393,10,4,8,5.9,1,0,30,95,0.76
642,1646,13,6,33,1.4,0,1,24,89,0.7876106194690266
643,4792,13,6,21,4.1,0,1,28,98,0.7777777777777778
644,2516,5,2,39,5.6,1,0,0,56,1.0
645,914,15,5,3,8.5,1,0,9,61,0.8714285714285714
646,4341,10,4,50,0.1,0,1,19,54,0.7397260273972602
647,3715,8,5,22,5.5,1,0,15,60,0.8
648,3556,7,1,95,5.4,1,0,0,90,1.0
649,4026,4,1,40,3.4,0,1,22,87,0.7981651376146789
650,3763,14,3,16,0.2,0,1,3,69,0.9583333333333334
651,4201,1,4,53,10.0,1,0,10,94,0.9038461538461539
652,307,3,1,55,3.0,0,1,4,48,0.9230769230769231
653,1653,2,2,34,8.9,1,0,21,58,0.7341772151898734
654,1264,1,4,20,0.1,0,1,14,65,0.8227848101265823
655,2936,8,5,74,4.3,0,1,12,88,0.88
656,3729,6,2,67,0.8,0,1,6,59,0.9076923076923077
657,1869,13,6,38,6.9,1,0,14,100,0.8771929824561403
658,3620,14,3,95,3.8,0,1,5,54,0.9152542372881356
659,3251,12,3,90,5.7,1,0,13,83,0.8645833333333334
660,2030,8,5,71,9.0,1,0,13,47,0.7833333333333333
661,1490,1,4,34,9.6,1,0,19,71,0.7888888888888889
662,4072,13,6,53,4.8,0,1,23,81,0.7788461538461539
663,2070,1,4,33,6.2,1,0,29,91,0.7583333333333333
664,250,7,1,83,6.0,1,0,11,93,0.8942307692307693
665,697,12,3,78,9.4,1,0,29,47,0.618421052631579
666,712,6,2,85,3.7,0,1,10,90,0.9
667,1454,10,4,19,4.6,0,1,17,47,0.734375
668,1553,7,1,19,2.6,0,1,17,40,0.7017543859649122
669,2182,7,1,62,4.7,0,1,19,54,0.7397260273972602
670,1631,9,6,31,5.8,1,0,25,86,0.7747747747747747
671,441,3,1,81,9.5,1,0,17,64,0.7901234567901234
672,1285,11,3,50,2.0,0,1,21,95,0.8189655172413793
673,887,5,2,12,2.3,0,1,23,42,0.6461538461538462
674,1581,12,3,78,4.5,0,1,27,60,0.6896551724137931
675,667,5,2,10,1.8,0,1,26,97,0.7886178861788617
676,548,2,2,99,5.8,1,0,12,71,0.8554216867469879
677,3986,4,1,54,5.4,1,0,5,83,0.9431818181818182
678,1930,8,5,99,6.4,1,0,9,99,0.9166666666666666
679,3803,7,1,16,1.2,0,1,10,74,0.8809523809523809
680,2319,10,4,86,7.6,1,0,24,52,0.6842105263157895
681,4156,14,3,39,0.1,0,1,16,47,0.746031746031746
682,615,14,3,8,3.6,0,1,4,45,0.9183673469387755
683,1376,5,2,3,6.7,1,0,15,67,0.8170731707317073
684,3379,8,5,67,3.8,0,1,25,46,0.647887323943662
685,4356,7,1,98,10.0,1,0,9,62,0.8732394366197183
686,1652,4,1,67,2.0,0,1,7,53,0.8833333333333333
687,1007,1,4,57,8.2,1,0,26,59,0.6941176470588235
688,3588,7,1,4,9.9,1,0,2,42,0.9545454545454546
689,3848,8,5,59,1.9,0,1,11,55,0.8333333333333334
690,1932,10,4,53,2.6,0,1,8,97,0.9238095238095239
691,2530,2,2,22,4.8,0,1,24,63,0.7241379310344828
692,3932,14,3,73,5.4,1,0,0,51,1.0
693,3749,13,6,18,0.6,0,1,19,94,0.831858407079646
694,1616,6,2,21,9.0,1,0,2,49,0.9607843137254902
695,8,10,4,68,4.5,0,1,26,62,0.7045454545454546
696,2791,5,2,96,4.0,0,1,27,85,0.7589285714285714
697,462,1,4,37,4.7,0,1,21,75,0.78125
698,3765,1,4,13,9.9,1,0,25,87,0.7767857142857143
699,4251,1,4,72,4.6,0,1,6,57,0.9047619047619048
700,818,15,5,16,3.9,0,1,17,66,0.7951807228915663
701,606,1,4,12,0.1,0,1,6,43,0.8775510204081632
702,847,6,2,25,3.4,0,1,29,83,0.7410714285714286
703,1131,14,3,58,9.7,1,0,0,42,1.0
704,2678,7,1,5,5.1,1,0,13,52,0.8
705,4570,11,3,37,0.9,0,1,30,64,0.6808510638297872
706,1150,14,3,70,3.1,0,1,3,91,0.9680851063829787
707,4906,5,2,34,4.4,0,1,12,79,0.8681318681318682
708,238,12,3,47,5.0,1,0,5,55,0.9166666666666666
709,1377,11,3,94,0.6,0,1,17,52,0.7536231884057971
710,4681,6,2,62,4.2,0,1,17,96,0.8495575221238938
711,2821,4,1,68,6.1,1,0,6,60,0.9090909090909091
712,3074,3,1,90,2.7,0,1,19,62,0.7654320987654321
713,678,8,5,98,5.5,1,0,7,46,0.8679245283018868
714,4456,11,3,75,9.2,1,0,14,73,0.8390804597701149
715,3114,10,4,99,5.6,1,0,11,66,0.8571428571428571
716,4199,8,5,93,8.6,1,0,12,96,0.8888888888888888
717,3722,12,3,26,4.7,0,1,19,86,0.819047619047619
718,2970,7,1,69,5.2,1,0,1,86,0.9885057471264368
719,4242,6,2,95,6.9,1,0,21,66,0.7586206896551724
720,3576,6,2,19,1.2,0,1,12,94,0.8867924528301887
721,1789,12,3,82,6.3,1,0,16,70,0.813953488372093
722,4526,14,3,49,7.5,1,0,27,98,0.784
723,4271,1,4,16,0.5,0,1,29,47,0.618421052631579
724,761,9,6,37,8.0,1,0,4,82,0.9534883720930233
725,3074,15,5,39,1.2,0,1,0,50,1.0
726,1200,13,6,7,3.7,0,1,7,60,0.8955223880597015
727,4737,14,3,42,6.4,1,0,24,75,0.7575757575757576
728,4287,1,4,90,5.3,1,0,11,48,0.8135593220338984
729,3084,14,3,23,7.3,1,0,14,55,0.7971014492753623
730,4415,3,1,57,4.0,0,1,26,41,0.6119402985074627
731,3575,12,3,89,4.6,0,1,12,49,0.8032786885245902
732,3000,1,4,80,0.8,0,1,21,70,0.7692307692307693
733,1375,14,3,52,9.7,1,0,3,79,0.9634146341463414
734,4414,12,3,8,6.1,1,0,10,98,0.9074074074074074
735,3582,12,3,8,7.9,1,0,20,76,0.7916666666666666
736,4993,4,1,93,1.8,0,1,4,87,0.9560439560439561
737,1590,7,1,63,6.9,1,0,7,65,0.9027777777777778
738,2787,11,3,33,7.2,1,0,30,43,0.589041095890411
739,672,13,6,73,9.9,1,0,15,53,0.7794117647058824
740,978,2,2,12,7.7,1,0,0,94,1.0
741,1161,14,3,60,1.7,0,1,3,65,0.9558823529411765
742,1984,2,2,63,3.0,0,1,21,80,0.7920792079207921
743,783,10,4,77,8.5,1,0,17,76,0.8172043010752689
744,1051,11,3,58,2.4,0,1,8,98,0.9245283018867925
745,129,10,4,92,3.4,0,1,12,55,0.8208955223880597
746,2624,5,2,56,5.9,1,0,7,90,0.9278350515463918
747,1142,7,1,100,8.0,1,0,13,48,0.7868852459016393
748,2112,3,1,75,7.3,1,0,27,87,0.7631578947368421
749,3479,15,5,49,8.2,1,0,18,41,0.6949152542372882
750,3674,5,2,17,6.6,1,0,13,53,0.803030303030303
751,1728,9,6,81,6.2,1,0,5,49,0.9074074074074074
752,4324,15,5,4,0.1,0,1,26,54,0.675
753,3871,1,4,81,7.7,1,0,24,83,0.7757009345794392
754,3360,1,4,80,8.1,1,0,28,89,0.7606837606837606
755,1602,2,2,37,0.7,0,1,21,55,0.7236842105263158
756,2040,7,1,15,1.6,0,1,18,53,0.7464788732394366
757,1654,9,6,12,5.5,1,0,8,61,0.8840579710144928
758,2292,11,3,84,9.0,1,0,29,68,0.7010309278350515
759,2878,14,3,11,6.9,1,0,21,96,0.8205128205128205
760,2758,3,1,31,7.7,1,0,21,61,0.7439024390243902
761,4595,10,4,57,1.5,0,1,0,90,1.0
762,3134,8,5,92,0.8,0,1,4,48,0.9230769230769231
763,1804,8,5,91,7.4,1,0,0,77,1.0
764,133,15,5,31,1.0,0,1,9,99,0.9166666666666666
765,3208,5,2,38,9.1,1,0,19,40,0.6779661016949152
766,685,6,2,87,8.5,1,0,7,76,0.9156626506024096
767,2748,9,6,29,8.4,1,0,29,52,0.6419753086419753
768,1095,14,3,86,4.2,0,1,1,92,0.989247311827957
769,107,2,2,23,10.0,1,0,2,72,0.972972972972973
770,2526,11,3,69,6.1,1,0,20,64,0.7619047619047619
771,2455,6,2,77,8.7,1,0,1,55,0.9821428571428571
772,428,13,6,8,3.9,0,1,29,98,0.7716535433070866
773,4714,10,4,9,6.5,1,0,28,52,0.65
774,2327,7,1,72,7.4,1,0,12,80,0.8695652173913043
775,226,7,1,45,4.0,0,1,4,47,0.9215686274509803
776,4039,14,3,40,4.7,0,1,13,71,0.8452380952380952
777,1474,4,1,39,8.5,1,0,13,74,0.8505747126436781
778,4477,15,5,92,4.4,0,1,4,70,0.9459459459459459
779,2773,15,5,82,2.0,0,1,13,64,0.8311688311688312
780,4501,10,4,89,4.9,0,1,1,68,0.9855072463768116
781,1706,14,3,94,3.0,0,1,4,46,0.92
782,4403,15,5,3,7.3,1,0,16,79,0.8315789473684211
783,1674,2,2,51,9.2,1,0,19,72,0.7912087912087912
784,1105,15,5,26,7.2,1,0,18,100,0.847457627118644
785,4853,12,3,48,2.4,0,1,22,59,0.7283950617283951
786,1096,11,3,82,9.2,1,0,10,66,0.868421052631579
787,3328,9,6,3,9.6,1,0,7,98,0.9333333333333333
788,2937,13,6,22,4.0,0,1,10,64,0.8648648648648649
789,2889,15,5,23,6.2,1,0,30,94,0.7580645161290323
790,4417,15,5,1,3.7,0,1,20,99,0.8319327731092437
791,315,13,6,25,4.0,0,1,0,92,1.0
792,136,15,5,35,6.3,1,0,30,80,0.7272727272727273
793,166,14,3,94,3.3,0,1,0,100,1.0
794,189,2,2,73,7.2,1,0,10,40,0.8
795,381,10,4,72,7.5,1,0,5,65,0.9285714285714286
796,2224,14,3,54,1.4,0,1,3,66,0.9565217391304348
797,3733,6,2,17,8.5,1,0,11,76,0.8735632183908046
798,2005,15,5,98,10.0,1,0,26,95,0.7851239669421488
799,2731,14,3,34,0.8,0,1,26,71,0.7319587628865979
800,1291,4,1,75,5.0,1,0,5,56,0.9180327868852459
801,3796,5,2,20,6.5,1,0,17,77,0.8191489361702128
802,786,10,4,75,7.1,1,0,19,96,0.8347826086956521
803,4029,13,6,40,4.3,0,1,10,45,0.8181818181818182
804,4705,9,6,38,4.2,0,1,26,63,0.7078651685393258
805,3103,4,1,96,1.1,0,1,12,41,0.7735849056603774
806,1669,3,1,83,5.6,1,0,17,72,0.8089887640449438
807,4827,15,5,34,6.7,1,0,30,76,0.7169811320754716
808,3961,9,6,79,3.0,0,1,22,95,0.811965811965812
809,4046,3,1,56,7.7,1,0,22,85,0.794392523364486
810,2919,3,1,67,5.5,1,0,28,98,0.7777777777777778
811,4114,1,4,87,6.9,1,0,5,95,0.95
812,1759,2,2,40,1.9,0,1,21,95,0.8189655172413793
813,313,11,3,20,3.5,0,1,1,40,0.975609756097561
814,1039,13,6,74,7.5,1,0,27,73,0.73
815,249,5,2,21,6.7,1,0,18,84,0.8235294117647058
816,4484,1,4,70,4.8,0,1,5,96,0.9504950495049505
817,2589,4,1,34,3.8,0,1,21,40,0.6557377049180327
818,4806,10,4,57,8.8,1,0,16,87,0.8446601941747572
819,2697,11,3,5,7.5,1,0,2,64,0.9696969696969697
820,552,4,1,16,6.5,1,0,30,47,0.6103896103896104
821,3763,15,5,68,5.3,1,0,23,92,0.8
822,4382,12,3,67,6.7,1,0,20,45,0.6923076923076923
823,3560,11,3,24,3.9,0,1,29,65,0.6914893617021277
824,4162,8,5,35,7.6,1,0,4,50,0.9259259259259259
825,1937,15,5,30,9.2,1,0,16,99,0.8608695652173913
826,2354,5,2,40,4.0,0,1,2,69,0.971830985915493
827,4653,12,3,98,9.6,1,0,9,78,0.896551724137931
828,3015,15,5,96,4.6,0,1,2,83,0.9764705882352941
829,683,8,5,100,0.1,0,1,19,100,0.8403361344537815
830,2098,11,3,90,3.1,0,1,20,44,0.6875
831,2978,15,5,25,3.9,0,1,3,56,0.9491525423728814
832,2744,14,3,10,6.9,1,0,20,97,0.8290598290598291
833,4438,15,5,97,2.2,0,1,29,93,0.7622950819672131
834,1878,3,1,13,8.4,1,0,16,47,0.746031746031746
835,3089,13,6,61,8.1,1,0,9,92,0.9108910891089109
836,4778,2,2,47,3.9,0,1,3,40,0.9302325581395349
837,479,15,5,63,1.3,0,1,1,69,0.9857142857142858
838,3119,9,6,88,8.8,1,0,2,66,0.9705882352941176
839,2385,12,3,8,6.4,1,0,13,58,0.8169014084507042
840,273,15,5,7,3.4,0,1,24,98,0.8032786885245902
841,2359,5,2,45,1.0,0,1,25,48,0.6575342465753424
842,4118,15,5,22,9.9,1,0,25,48,0.6575342465753424
843,2143,13,6,21,8.9,1,0,19,74,0.7956989247311828
844,618,2,2,55,9.4,1,0,13,91,0.875
845,2325,13,6,77,4.8,0,1,21,57,0.7307692307692307
846,4300,12,3,32,8.0,1,0,10,90,0.9
847,4924,6,2,64,3.0,0,1,17,63,0.7875
848,890,13,6,29,2.1,0,1,15,62,0.8051948051948052
849,4760,10,4,99,2.0,0,1,8,63,0.8873239436619719
850,4523,3,1,100,9.7,1,0,17,74,0.8131868131868132
851,725,9,6,63,1.1,0,1,18,56,0.7567567567567568
852,3140,12,3,57,7.7,1,0,13,75,0.8522727272727273
853,1114,13,6,78,6.3,1,0,5,59,0.921875
854,3738,7,1,67,0.3,0,1,4,61,0.9384615384615385
855,3841,11,3,74,4.4,0,1,26,80,0.7547169811320755
856,597,4,1,12,3.2,0,1,8,66,0.8918918918918919
857,1538,7,1,64,6.6,1,0,30,49,0.620253164556962
858,852,4,1,88,4.3,0,1,0,67,1.0
859,1209,10,4,37,8.2,1,0,18,57,0.76
860,2184,8,5,81,9.5,1,0,25,71,0.7395833333333334
861,1108,5,2,46,3.2,0,1,15,64,0.810126582278481
862,4912,10,4,75,5.3,1,0,29,71,0.71
863,2561,2,2,14,6.2,1,0,16,77,0.8279569892473119
864,2045,11,3,26,7.2,1,0,12,88,0.88
865,1717,10,4,73,8.2,1,0,13,41,0.7592592592592593
866,550,5,2,35,4.9,0,1,11,83,0.8829787234042553
867,4734,10,4,88,4.6,0,1,21,92,0.8141592920353983
868,617,10,4,34,9.3,1,0,8,61,0.8840579710144928
869,2981,12,3,79,3.9,0,1,8,42,0.84
870,3722,8,5,40,0.8,0,1,16,58,0.7837837837837838
871,845,14,3,19,9.2,1,0,8,92,0.92
872,237,6,2,32,9.6,1,0,4,78,0.9512195121951219
873,1811,14,3,23,1.3,0,1,14,65,0.8227848101265823
874,4809,12,3,63,1.9,0,1,21,43,0.671875
875,2668,13,6,59,1.8,0,1,16,67,0.8072289156626506
876,2286,6,2,87,2.2,0,1,21,67,0.7613636363636364
877,756,14,3,52,6.2,1,0,14,91,0.8666666666666667
878,2111,10,4,73,2.2,0,1,22,79,0.7821782178217822
879,2277,6,2,83,1.6,0,1,14,85,0.8585858585858586
880,4863,13,6,13,5.2,1,0,0,62,1.0
881,2573,13,6,34,8.6,1,0,1,43,0.9772727272727273
882,3408,15,5,97,5.6,1,0,15,55,0.7857142857142857
883,38,11,3,18,8.1,1,0,13,81,0.8617021276595744
884,1059,1,4,45,7.4,1,0,20,55,0.7333333333333333
885,1906,15,5,51,8.6,1,0,1,89,0.9888888888888889
886,4741,8,5,53,1.5,0,1,17,95,0.8482142857142857
887,1319,8,5,11,9.3,1,0,5,87,0.9456521739130435
888,4570,9,6,23,9.3,1,0,26,89,0.7739130434782608
889,3361,4,1,16,0.2,0,1,18,65,0.7831325301204819
890,4474,8,5,23,3.7,0,1,9,42,0.8235294117647058
891,3605,8,5,99,7.3,1,0,17,99,0.853448275862069
892,4342,12,3,97,8.4,1,0,30,96,0.7619047619047619
893,3404,14,3,65,1.5,0,1,0,57,1.0
